topic_group,date_utc,rows_total,body_removed_count,body_deleted_count,author_deleted_count,automod_author_count,stickied_count,bot_name_heuristic_count,date,days_from_event,body_removed_rate_pct,body_deleted_rate_pct,author_deleted_rate_pct,automod_author_rate_pct,stickied_rate_pct,bot_name_heuristic_rate_pct
ecommerce,2022-11-10,689,93,18,113,100,59,2,2022-11-10,-20,13.497822931785198,2.6124818577648767,16.400580551523948,14.513788098693759,8.563134978229318,0.29027576197387517
ecommerce,2022-11-11,628,68,21,98,116,64,0,2022-11-11,-19,10.828025477707007,3.343949044585987,15.605095541401273,18.471337579617835,10.191082802547772,0.0
ecommerce,2022-11-12,515,54,27,84,79,48,3,2022-11-12,-18,10.485436893203884,5.242718446601942,16.310679611650485,15.339805825242719,9.320388349514563,0.5825242718446602
ecommerce,2022-11-13,655,74,15,90,97,56,1,2022-11-13,-17,11.297709923664122,2.2900763358778624,13.740458015267176,14.80916030534351,8.549618320610687,0.15267175572519084
ecommerce,2022-11-14,714,57,13,74,126,96,0,2022-11-14,-16,7.9831932773109235,1.8207282913165268,10.364145658263306,17.647058823529413,13.445378151260504,0.0
ecommerce,2022-11-15,781,120,38,165,123,68,1,2022-11-15,-15,15.364916773367476,4.865556978233035,21.12676056338028,15.749039692701663,8.706786171574905,0.12804097311139565
ecommerce,2022-11-16,847,96,27,133,140,85,0,2022-11-16,-14,11.334120425029516,3.187721369539551,15.702479338842975,16.528925619834713,10.035419126328216,0.0
ecommerce,2022-11-17,627,76,11,96,135,87,3,2022-11-17,-13,12.121212121212121,1.7543859649122806,15.311004784688995,21.5311004784689,13.875598086124402,0.4784688995215311
ecommerce,2022-11-18,596,71,16,92,90,63,9,2022-11-18,-12,11.912751677852349,2.684563758389262,15.436241610738255,15.100671140939598,10.570469798657719,1.5100671140939599
ecommerce,2022-11-19,670,62,21,90,99,69,9,2022-11-19,-11,9.253731343283581,3.134328358208955,13.432835820895523,14.776119402985074,10.298507462686567,1.3432835820895521
ecommerce,2022-11-20,723,83,14,100,120,79,1,2022-11-20,-10,11.479944674965422,1.9363762102351314,13.831258644536653,16.59751037344398,10.926694329183956,0.13831258644536654
ecommerce,2022-11-21,806,134,30,172,147,95,1,2022-11-21,-9,16.62531017369727,3.722084367245657,21.339950372208435,18.23821339950372,11.786600496277917,0.12406947890818859
ecommerce,2022-11-22,759,103,11,119,120,65,4,2022-11-22,-8,13.570487483530963,1.4492753623188406,15.678524374176547,15.810276679841898,8.563899868247695,0.5270092226613966
ecommerce,2022-11-23,724,83,12,96,121,71,0,2022-11-23,-7,11.464088397790055,1.6574585635359116,13.259668508287293,16.71270718232044,9.806629834254144,0.0
ecommerce,2022-11-24,817,69,15,96,120,74,4,2022-11-24,-6,8.445532435740514,1.8359853121175032,11.75030599755202,14.687882496940025,9.057527539779683,0.4895960832313341
ecommerce,2022-11-25,755,106,16,125,112,67,3,2022-11-25,-5,14.039735099337749,2.119205298013245,16.55629139072848,14.834437086092716,8.874172185430464,0.3973509933774834
ecommerce,2022-11-26,607,100,11,112,111,58,3,2022-11-26,-4,16.474464579901152,1.8121911037891267,18.451400329489292,18.28665568369028,9.555189456342669,0.4942339373970346
ecommerce,2022-11-27,515,67,26,96,88,53,1,2022-11-27,-3,13.009708737864079,5.048543689320388,18.640776699029125,17.0873786407767,10.29126213592233,0.1941747572815534
ecommerce,2022-11-28,722,85,24,123,117,66,0,2022-11-28,-2,11.772853185595569,3.32409972299169,17.03601108033241,16.20498614958449,9.141274238227147,0.0
ecommerce,2022-11-29,778,101,15,125,134,67,5,2022-11-29,-1,12.982005141388175,1.9280205655526992,16.066838046272494,17.223650385604113,8.611825192802057,0.6426735218508998
ecommerce,2022-11-30,786,84,16,101,118,67,1,2022-11-30,0,10.687022900763358,2.035623409669211,12.849872773536896,15.012722646310433,8.524173027989821,0.1272264631043257
ecommerce,2022-12-01,747,69,13,86,120,72,0,2022-12-01,1,9.236947791164658,1.7402945113788488,11.512717536813923,16.06425702811245,9.63855421686747,0.0
ecommerce,2022-12-02,687,72,15,92,131,57,0,2022-12-02,2,10.480349344978166,2.1834061135371177,13.39155749636099,19.068413391557495,8.296943231441048,0.0
ecommerce,2022-12-03,607,75,21,136,90,55,0,2022-12-03,3,12.355848434925864,3.459637561779242,22.40527182866557,14.827018121911037,9.060955518945635,0.0
ecommerce,2022-12-04,531,55,19,76,98,59,3,2022-12-04,4,10.357815442561206,3.5781544256120528,14.312617702448211,18.455743879472696,11.11111111111111,0.5649717514124294
ecommerce,2022-12-05,696,52,10,62,122,67,0,2022-12-05,5,7.471264367816093,1.4367816091954022,8.908045977011495,17.52873563218391,9.626436781609195,0.0
ecommerce,2022-12-06,680,84,10,94,123,77,2,2022-12-06,6,12.352941176470589,1.4705882352941175,13.823529411764707,18.088235294117645,11.323529411764707,0.29411764705882354
ecommerce,2022-12-07,896,79,29,108,124,76,3,2022-12-07,7,8.816964285714286,3.2366071428571432,12.053571428571429,13.839285714285715,8.482142857142858,0.33482142857142855
ecommerce,2022-12-08,831,96,28,124,146,80,0,2022-12-08,8,11.552346570397113,3.369434416365824,14.921780986762936,17.56919374247894,9.626955475330927,0.0
ecommerce,2022-12-09,710,70,14,84,87,44,3,2022-12-09,9,9.859154929577464,1.971830985915493,11.830985915492958,12.253521126760564,6.197183098591549,0.42253521126760557
ecommerce,2022-12-10,49,11,0,11,13,4,0,2022-12-10,10,22.448979591836736,0.0,22.448979591836736,26.53061224489796,8.16326530612245,0.0
ecommerce,2023-01-01,23,0,4,4,2,2,0,2023-01-01,32,0.0,17.391304347826086,17.391304347826086,8.695652173913043,8.695652173913043,0.0
ecommerce,2023-02-01,5,1,0,1,3,3,0,2023-02-01,63,20.0,0.0,20.0,60.0,60.0,0.0
fantasy,2022-11-01,482,9,8,19,3,0,3,2022-11-01,-29,1.8672199170124482,1.6597510373443984,3.941908713692946,0.6224066390041494,0.0,0.6224066390041494
fantasy,2022-11-02,405,6,6,14,6,0,3,2022-11-02,-28,1.4814814814814816,1.4814814814814816,3.45679012345679,1.4814814814814816,0.0,0.7407407407407408
fantasy,2022-11-03,612,9,20,42,9,0,0,2022-11-03,-27,1.4705882352941175,3.2679738562091507,6.862745098039216,1.4705882352941175,0.0,0.0
fantasy,2022-11-04,630,7,5,21,14,0,2,2022-11-04,-26,1.1111111111111112,0.7936507936507936,3.3333333333333335,2.2222222222222223,0.0,0.31746031746031744
fantasy,2022-11-05,445,4,4,11,9,2,2,2022-11-05,-25,0.8988764044943821,0.8988764044943821,2.4719101123595504,2.0224719101123596,0.44943820224719105,0.44943820224719105
fantasy,2022-11-06,492,9,4,15,10,0,1,2022-11-06,-24,1.8292682926829267,0.8130081300813009,3.048780487804878,2.0325203252032518,0.0,0.20325203252032523
fantasy,2022-11-07,592,2,11,20,6,0,5,2022-11-07,-23,0.33783783783783783,1.8581081081081081,3.3783783783783785,1.0135135135135136,0.0,0.8445945945945946
fantasy,2022-11-08,830,6,10,40,5,0,0,2022-11-08,-22,0.7228915662650602,1.2048192771084338,4.819277108433735,0.6024096385542169,0.0,0.0
fantasy,2022-11-09,595,1,6,11,3,1,0,2022-11-09,-21,0.16806722689075632,1.0084033613445378,1.8487394957983194,0.5042016806722689,0.16806722689075632,0.0
fantasy,2022-11-10,559,4,5,15,2,1,1,2022-11-10,-20,0.7155635062611807,0.8944543828264758,2.6833631484794274,0.35778175313059035,0.17889087656529518,0.17889087656529518
fantasy,2022-11-11,426,6,2,37,10,0,1,2022-11-11,-19,1.4084507042253522,0.4694835680751174,8.685446009389672,2.3474178403755865,0.0,0.2347417840375587
fantasy,2022-11-12,451,9,5,32,16,0,3,2022-11-12,-18,1.9955654101995564,1.1086474501108647,7.095343680709535,3.5476718403547673,0.0,0.6651884700665188
fantasy,2022-11-13,519,19,4,38,7,0,0,2022-11-13,-17,3.6608863198458574,0.7707129094412332,7.321772639691715,1.348747591522158,0.0,0.0
fantasy,2022-11-14,556,4,3,7,3,0,0,2022-11-14,-16,0.7194244604316548,0.539568345323741,1.2589928057553956,0.539568345323741,0.0,0.0
fantasy,2022-11-15,904,9,9,28,5,0,3,2022-11-15,-15,0.995575221238938,0.995575221238938,3.0973451327433628,0.5530973451327433,0.0,0.33185840707964603
fantasy,2022-11-16,774,18,15,44,5,1,1,2022-11-16,-14,2.3255813953488373,1.937984496124031,5.684754521963824,0.6459948320413437,0.12919896640826875,0.12919896640826875
fantasy,2022-11-17,538,14,9,25,4,0,3,2022-11-17,-13,2.6022304832713754,1.6728624535315983,4.646840148698884,0.7434944237918215,0.0,0.5576208178438662
fantasy,2022-11-18,445,8,10,20,7,0,3,2022-11-18,-12,1.7977528089887642,2.247191011235955,4.49438202247191,1.5730337078651686,0.0,0.6741573033707865
fantasy,2022-11-19,591,8,11,21,14,1,1,2022-11-19,-11,1.353637901861252,1.8612521150592216,3.5532994923857872,2.3688663282571913,0.1692047377326565,0.1692047377326565
fantasy,2022-11-20,555,2,7,15,3,0,1,2022-11-20,-10,0.36036036036036034,1.2612612612612613,2.7027027027027026,0.5405405405405406,0.0,0.18018018018018017
fantasy,2022-11-21,552,5,7,16,4,0,1,2022-11-21,-9,0.9057971014492754,1.2681159420289856,2.898550724637681,0.7246376811594203,0.0,0.18115942028985507
fantasy,2022-11-22,582,9,15,27,10,0,4,2022-11-22,-8,1.5463917525773196,2.5773195876288657,4.639175257731959,1.718213058419244,0.0,0.6872852233676976
fantasy,2022-11-23,590,12,14,29,6,0,2,2022-11-23,-7,2.0338983050847457,2.3728813559322033,4.915254237288136,1.0169491525423728,0.0,0.3389830508474576
fantasy,2022-11-24,518,4,2,8,3,0,4,2022-11-24,-6,0.7722007722007722,0.3861003861003861,1.5444015444015444,0.5791505791505791,0.0,0.7722007722007722
fantasy,2022-11-25,536,5,16,25,3,0,1,2022-11-25,-5,0.9328358208955223,2.9850746268656714,4.664179104477612,0.5597014925373134,0.0,0.18656716417910446
fantasy,2022-11-26,625,4,10,18,5,1,2,2022-11-26,-4,0.64,1.6,2.88,0.8,0.16,0.32
fantasy,2022-11-27,570,7,9,26,4,0,0,2022-11-27,-3,1.2280701754385965,1.5789473684210527,4.56140350877193,0.7017543859649122,0.0,0.0
fantasy,2022-11-28,572,7,6,13,4,0,4,2022-11-28,-2,1.2237762237762237,1.048951048951049,2.272727272727273,0.6993006993006993,0.0,0.6993006993006993
fantasy,2022-11-29,607,7,8,22,5,0,1,2022-11-29,-1,1.1532125205930808,1.3179571663920924,3.6243822075782535,0.8237232289950577,0.0,0.16474464579901155
fantasy,2022-11-30,614,4,23,32,9,0,0,2022-11-30,0,0.6514657980456027,3.7459283387622153,5.211726384364821,1.4657980456026058,0.0,0.0
fantasy,2022-12-01,485,15,13,30,5,0,5,2022-12-01,1,3.0927835051546393,2.6804123711340204,6.185567010309279,1.0309278350515463,0.0,1.0309278350515463
fantasy,2022-12-02,657,1,11,37,9,1,2,2022-12-02,2,0.15220700152207,1.67427701674277,5.6316590563165905,1.36986301369863,0.15220700152207,0.30441400304414
fantasy,2022-12-03,716,14,18,43,9,0,1,2022-12-03,3,1.9553072625698324,2.5139664804469275,6.005586592178771,1.2569832402234637,0.0,0.13966480446927373
fantasy,2022-12-04,583,3,10,27,9,0,0,2022-12-04,4,0.5145797598627788,1.7152658662092626,4.631217838765009,1.5437392795883362,0.0,0.0
fantasy,2022-12-05,905,7,14,57,7,0,1,2022-12-05,5,0.7734806629834254,1.5469613259668509,6.2983425414364635,0.7734806629834254,0.0,0.11049723756906078
fantasy,2022-12-06,1244,6,29,46,6,0,4,2022-12-06,6,0.482315112540193,2.3311897106109325,3.697749196141479,0.482315112540193,0.0,0.3215434083601286
fantasy,2022-12-07,689,13,15,53,8,0,0,2022-12-07,7,1.8867924528301887,2.1770682148040637,7.6923076923076925,1.1611030478955007,0.0,0.0
fantasy,2022-12-08,583,11,10,27,8,0,1,2022-12-08,8,1.8867924528301887,1.7152658662092626,4.631217838765009,1.3722126929674099,0.0,0.17152658662092624
fantasy,2022-12-09,667,2,6,12,11,1,1,2022-12-09,9,0.29985007496251875,0.8995502248875562,1.7991004497751124,1.6491754122938531,0.14992503748125938,0.14992503748125938
fantasy,2022-12-10,64,0,5,5,0,0,0,2022-12-10,10,0.0,7.8125,7.8125,0.0,0.0,0.0
fantasy,2023-01-01,11,0,1,1,0,0,0,2023-01-01,32,0.0,9.090909090909092,9.090909090909092,0.0,0.0,0.0
fantasy,2023-02-01,6,0,0,0,0,0,0,2023-02-01,63,0.0,0.0,0.0,0.0,0.0,0.0
fantasy,2023-03-01,2,0,0,0,0,0,0,2023-03-01,91,0.0,0.0,0.0,0.0,0.0,0.0
fantasy,2023-04-01,6,0,0,0,0,0,0,2023-04-01,122,0.0,0.0,0.0,0.0,0.0,0.0
finance,2022-11-01,729,1,53,62,0,9,2,2022-11-01,-29,0.1371742112482853,7.270233196159122,8.50480109739369,0.0,1.2345679012345678,0.2743484224965706
finance,2022-11-02,918,4,103,143,0,9,0,2022-11-02,-28,0.4357298474945534,11.220043572984748,15.577342047930284,0.0,0.9803921568627451,0.0
finance,2022-11-03,798,3,59,70,0,3,1,2022-11-03,-27,0.37593984962406013,7.393483709273182,8.771929824561402,0.0,0.37593984962406013,0.12531328320802004
finance,2022-11-04,805,9,63,85,0,7,4,2022-11-04,-26,1.1180124223602486,7.82608695652174,10.559006211180124,0.0,0.8695652173913043,0.4968944099378882
finance,2022-11-05,737,2,75,83,0,5,4,2022-11-05,-25,0.27137042062415195,10.176390773405698,11.261872455902306,0.0,0.6784260515603799,0.5427408412483039
finance,2022-11-06,701,3,87,94,0,10,1,2022-11-06,-24,0.42796005706134094,12.410841654778887,13.40941512125535,0.0,1.4265335235378032,0.14265335235378032
finance,2022-11-07,861,7,74,93,0,6,1,2022-11-07,-23,0.8130081300813009,8.59465737514518,10.801393728222997,0.0,0.6968641114982579,0.11614401858304298
finance,2022-11-08,984,3,96,100,0,14,4,2022-11-08,-22,0.3048780487804878,9.75609756097561,10.16260162601626,0.0,1.4227642276422763,0.40650406504065045
finance,2022-11-09,787,5,68,77,0,5,0,2022-11-09,-21,0.6353240152477764,8.640406607369759,9.783989834815756,0.0,0.6353240152477764,0.0
finance,2022-11-10,856,4,70,79,0,8,4,2022-11-10,-20,0.46728971962616817,8.177570093457943,9.228971962616821,0.0,0.9345794392523363,0.46728971962616817
finance,2022-11-11,949,6,97,106,0,13,2,2022-11-11,-19,0.6322444678609063,10.221285563751318,11.169652265542677,0.0,1.36986301369863,0.21074815595363539
finance,2022-11-12,630,1,59,69,0,7,3,2022-11-12,-18,0.15873015873015872,9.365079365079366,10.952380952380953,0.0,1.1111111111111112,0.4761904761904762
finance,2022-11-13,916,11,66,84,0,12,3,2022-11-13,-17,1.2008733624454149,7.20524017467249,9.170305676855897,0.0,1.3100436681222707,0.32751091703056767
finance,2022-11-14,1023,24,83,118,0,11,3,2022-11-14,-16,2.346041055718475,8.113391984359726,11.534701857282501,0.0,1.0752688172043012,0.2932551319648094
finance,2022-11-15,846,14,79,101,0,11,1,2022-11-15,-15,1.6548463356973995,9.33806146572104,11.93853427895981,0.0,1.3002364066193852,0.1182033096926714
finance,2022-11-16,1035,3,111,125,0,9,0,2022-11-16,-14,0.2898550724637681,10.72463768115942,12.077294685990339,0.0,0.8695652173913043,0.0
finance,2022-11-17,1206,14,90,114,0,13,1,2022-11-17,-13,1.1608623548922055,7.462686567164178,9.45273631840796,0.0,1.077943615257048,0.08291873963515754
finance,2022-11-18,1068,6,120,131,0,6,1,2022-11-18,-12,0.5617977528089888,11.235955056179774,12.265917602996254,0.0,0.5617977528089888,0.09363295880149813
finance,2022-11-19,723,12,56,71,0,11,1,2022-11-19,-11,1.6597510373443984,7.745504840940526,9.820193637621024,0.0,1.5214384508990317,0.13831258644536654
finance,2022-11-20,473,6,29,38,0,8,2,2022-11-20,-10,1.2684989429175475,6.13107822410148,8.0338266384778,0.0,1.6913319238900635,0.42283298097251587
finance,2022-11-21,723,4,54,67,0,7,1,2022-11-21,-9,0.5532503457814661,7.468879668049793,9.266943291839558,0.0,0.9681881051175657,0.13831258644536654
finance,2022-11-22,809,7,60,74,0,9,1,2022-11-22,-8,0.865265760197775,7.416563658838071,9.147095179233622,0.0,1.1124845488257107,0.12360939431396785
finance,2022-11-23,891,10,80,93,0,11,1,2022-11-23,-7,1.122334455667789,8.978675645342312,10.437710437710438,0.0,1.2345679012345678,0.11223344556677892
finance,2022-11-24,469,5,38,44,0,6,1,2022-11-24,-6,1.0660980810234542,8.102345415778252,9.381663113006397,0.0,1.279317697228145,0.21321961620469082
finance,2022-11-25,477,4,43,51,0,5,1,2022-11-25,-5,0.8385744234800839,9.014675052410901,10.69182389937107,0.0,1.0482180293501049,0.20964360587002098
finance,2022-11-26,550,5,40,47,0,3,1,2022-11-26,-4,0.9090909090909091,7.2727272727272725,8.545454545454545,0.0,0.5454545454545455,0.18181818181818182
finance,2022-11-27,761,8,58,83,0,12,2,2022-11-27,-3,1.0512483574244416,7.6215505913272015,10.90670170827858,0.0,1.5768725361366622,0.2628120893561104
finance,2022-11-28,614,9,63,78,0,4,3,2022-11-28,-2,1.4657980456026058,10.260586319218241,12.703583061889251,0.0,0.6514657980456027,0.4885993485342019
finance,2022-11-29,816,3,44,54,0,6,3,2022-11-29,-1,0.3676470588235294,5.392156862745098,6.61764705882353,0.0,0.7352941176470588,0.3676470588235294
finance,2022-11-30,810,1,62,63,0,9,3,2022-11-30,0,0.12345679012345678,7.654320987654321,7.777777777777778,0.0,1.1111111111111112,0.3703703703703704
finance,2022-12-01,908,3,41,44,0,7,2,2022-12-01,1,0.3303964757709251,4.5154185022026425,4.845814977973569,0.0,0.7709251101321586,0.22026431718061676
finance,2022-12-02,764,2,55,57,0,2,1,2022-12-02,2,0.2617801047120419,7.198952879581152,7.460732984293193,0.0,0.2617801047120419,0.13089005235602094
finance,2022-12-03,599,7,54,65,0,2,0,2022-12-03,3,1.1686143572621035,9.015025041736227,10.851419031719532,0.0,0.333889816360601,0.0
finance,2022-12-04,777,9,72,102,0,8,4,2022-12-04,4,1.1583011583011582,9.266409266409266,13.127413127413126,0.0,1.0296010296010296,0.5148005148005148
finance,2022-12-05,1077,5,75,87,0,22,3,2022-12-05,5,0.4642525533890436,6.963788300835655,8.07799442896936,0.0,2.042711234911792,0.2785515320334262
finance,2022-12-06,1059,2,81,86,0,12,3,2022-12-06,6,0.18885741265344666,7.64872521246459,8.120868744098205,0.0,1.13314447592068,0.28328611898017
finance,2022-12-07,928,4,46,60,0,6,2,2022-12-07,7,0.43103448275862066,4.956896551724138,6.4655172413793105,0.0,0.646551724137931,0.21551724137931033
finance,2022-12-08,804,1,82,88,0,4,1,2022-12-08,8,0.12437810945273632,10.199004975124378,10.945273631840797,0.0,0.4975124378109453,0.12437810945273632
finance,2022-12-09,689,8,72,83,0,4,0,2022-12-09,9,1.1611030478955007,10.449927431059507,12.046444121915819,0.0,0.5805515239477503,0.0
finance,2022-12-10,40,0,5,5,0,0,0,2022-12-10,10,0.0,12.5,12.5,0.0,0.0,0.0
finance,2023-01-01,7,0,1,1,0,0,0,2023-01-01,32,0.0,14.285714285714285,14.285714285714285,0.0,0.0,0.0
finance,2023-02-01,12,0,0,0,0,0,0,2023-02-01,63,0.0,0.0,0.0,0.0,0.0,0.0
finance,2023-03-01,3,0,0,0,0,0,0,2023-03-01,91,0.0,0.0,0.0,0.0,0.0,0.0
finance,2023-04-01,4,0,0,0,0,0,0,2023-04-01,122,0.0,0.0,0.0,0.0,0.0,0.0
fire_retirement,2022-11-01,583,2,62,65,0,8,5,2022-11-01,-29,0.34305317324185247,10.634648370497427,11.149228130360205,0.0,1.3722126929674099,0.8576329331046313
fire_retirement,2022-11-02,377,8,22,32,0,7,3,2022-11-02,-28,2.122015915119363,5.835543766578249,8.488063660477453,0.0,1.8567639257294428,0.7957559681697612
fire_retirement,2022-11-03,672,4,58,70,0,5,6,2022-11-03,-27,0.5952380952380952,8.630952380952381,10.416666666666668,0.0,0.744047619047619,0.8928571428571428
fire_retirement,2022-11-04,639,6,53,64,0,6,2,2022-11-04,-26,0.9389671361502347,8.294209702660407,10.015649452269171,0.0,0.9389671361502347,0.3129890453834116
fire_retirement,2022-11-05,689,7,47,60,0,5,2,2022-11-05,-25,1.0159651669085632,6.821480406386067,8.708272859216255,0.0,0.7256894049346879,0.29027576197387517
fire_retirement,2022-11-06,503,9,48,64,0,11,2,2022-11-06,-24,1.7892644135188867,9.542743538767395,12.72365805168986,0.0,2.1868787276341948,0.3976143141153081
fire_retirement,2022-11-07,672,13,59,75,0,2,14,2022-11-07,-23,1.9345238095238095,8.779761904761903,11.160714285714286,0.0,0.2976190476190476,2.083333333333333
fire_retirement,2022-11-08,707,3,60,69,1,5,8,2022-11-08,-22,0.4243281471004243,8.486562942008486,9.759547383309759,0.14144271570014144,0.7072135785007072,1.1315417256011315
fire_retirement,2022-11-09,863,19,67,96,0,3,2,2022-11-09,-21,2.20162224797219,7.76361529548088,11.123986095017381,0.0,0.34762456546929316,0.2317497103128621
fire_retirement,2022-11-10,443,6,24,32,0,4,0,2022-11-10,-20,1.3544018058690745,5.417607223476298,7.223476297968396,0.0,0.9029345372460496,0.0
fire_retirement,2022-11-11,477,2,32,41,0,4,2,2022-11-11,-19,0.41928721174004197,6.708595387840671,8.59538784067086,0.0,0.8385744234800839,0.41928721174004197
fire_retirement,2022-11-12,561,4,39,60,0,4,2,2022-11-12,-18,0.7130124777183601,6.951871657754011,10.695187165775401,0.0,0.7130124777183601,0.35650623885918004
fire_retirement,2022-11-13,642,8,40,51,0,6,5,2022-11-13,-17,1.2461059190031152,6.230529595015576,7.943925233644859,0.0,0.9345794392523363,0.778816199376947
fire_retirement,2022-11-14,597,3,31,42,0,9,2,2022-11-14,-16,0.5025125628140703,5.192629815745393,7.035175879396985,0.0,1.507537688442211,0.33500837520938026
fire_retirement,2022-11-15,387,3,21,25,0,2,0,2022-11-15,-15,0.7751937984496124,5.426356589147287,6.459948320413436,0.0,0.516795865633075,0.0
fire_retirement,2022-11-16,401,3,23,31,0,4,3,2022-11-16,-14,0.7481296758104738,5.7356608478802995,7.73067331670823,0.0,0.997506234413965,0.7481296758104738
fire_retirement,2022-11-17,437,2,66,69,0,8,3,2022-11-17,-13,0.4576659038901602,15.102974828375288,15.789473684210526,0.0,1.8306636155606408,0.6864988558352403
fire_retirement,2022-11-18,550,11,54,72,0,8,4,2022-11-18,-12,2.0,9.818181818181818,13.090909090909092,0.0,1.4545454545454546,0.7272727272727273
fire_retirement,2022-11-19,480,13,21,38,0,8,4,2022-11-19,-11,2.7083333333333335,4.375,7.916666666666666,0.0,1.6666666666666667,0.8333333333333334
fire_retirement,2022-11-20,601,7,47,55,0,5,1,2022-11-20,-10,1.1647254575707155,7.820299500831947,9.151414309484194,0.0,0.8319467554076538,0.16638935108153077
fire_retirement,2022-11-21,1318,15,74,100,0,3,5,2022-11-21,-9,1.1380880121396053,5.614567526555387,7.587253414264036,0.0,0.2276176024279211,0.37936267071320184
fire_retirement,2022-11-22,633,1,45,52,0,7,4,2022-11-22,-8,0.1579778830963665,7.109004739336493,8.214849921011059,0.0,1.1058451816745656,0.631911532385466
fire_retirement,2022-11-23,614,4,28,35,0,7,0,2022-11-23,-7,0.6514657980456027,4.5602605863192185,5.700325732899023,0.0,1.1400651465798046,0.0
fire_retirement,2022-11-24,395,2,23,27,1,4,0,2022-11-24,-6,0.5063291139240507,5.822784810126582,6.8354430379746836,0.25316455696202533,1.0126582278481013,0.0
fire_retirement,2022-11-25,266,5,33,39,0,4,1,2022-11-25,-5,1.8796992481203008,12.406015037593985,14.661654135338345,0.0,1.5037593984962405,0.37593984962406013
fire_retirement,2022-11-26,391,2,25,30,0,1,1,2022-11-26,-4,0.5115089514066496,6.3938618925831205,7.672634271099745,0.0,0.2557544757033248,0.2557544757033248
fire_retirement,2022-11-27,611,7,30,49,0,5,2,2022-11-27,-3,1.1456628477905073,4.909983633387888,8.01963993453355,0.0,0.8183306055646482,0.32733224222585927
fire_retirement,2022-11-28,735,6,44,51,1,6,10,2022-11-28,-2,0.8163265306122449,5.986394557823129,6.938775510204081,0.13605442176870747,0.8163265306122449,1.3605442176870748
fire_retirement,2022-11-29,625,10,34,46,0,5,4,2022-11-29,-1,1.6,5.4399999999999995,7.359999999999999,0.0,0.8,0.64
fire_retirement,2022-11-30,622,2,62,65,0,8,4,2022-11-30,0,0.3215434083601286,9.967845659163988,10.45016077170418,0.0,1.2861736334405145,0.6430868167202572
fire_retirement,2022-12-01,536,3,13,19,0,12,1,2022-12-01,1,0.5597014925373134,2.425373134328358,3.544776119402985,0.0,2.2388059701492535,0.18656716417910446
fire_retirement,2022-12-02,1103,6,59,69,0,2,6,2022-12-02,2,0.543970988213962,5.349048050770626,6.255666364460562,0.0,0.1813236627379873,0.543970988213962
fire_retirement,2022-12-03,886,12,76,98,0,6,4,2022-12-03,3,1.3544018058690745,8.577878103837472,11.060948081264108,0.0,0.6772009029345373,0.4514672686230248
fire_retirement,2022-12-04,634,10,60,77,0,5,9,2022-12-04,4,1.5772870662460567,9.46372239747634,12.145110410094636,0.0,0.7886435331230284,1.4195583596214512
fire_retirement,2022-12-05,1081,6,109,117,0,4,12,2022-12-05,5,0.5550416281221091,10.083256244218317,10.823311748381128,0.0,0.37002775208140615,1.1100832562442182
fire_retirement,2022-12-06,813,8,46,71,0,8,4,2022-12-06,6,0.984009840098401,5.658056580565805,8.733087330873309,0.0,0.984009840098401,0.4920049200492005
fire_retirement,2022-12-07,738,8,30,44,0,6,4,2022-12-07,7,1.084010840108401,4.0650406504065035,5.9620596205962055,0.0,0.8130081300813009,0.5420054200542005
fire_retirement,2022-12-08,604,2,48,53,0,4,6,2022-12-08,8,0.33112582781456956,7.9470198675496695,8.774834437086094,0.0,0.6622516556291391,0.9933774834437087
fire_retirement,2022-12-09,479,4,35,46,0,8,6,2022-12-09,9,0.8350730688935281,7.306889352818372,9.603340292275574,0.0,1.6701461377870561,1.2526096033402923
fire_retirement,2022-12-10,39,0,0,0,0,0,0,2022-12-10,10,0.0,0.0,0.0,0.0,0.0,0.0
fire_retirement,2023-01-01,31,0,2,2,0,0,0,2023-01-01,32,0.0,6.451612903225806,6.451612903225806,0.0,0.0,0.0
fire_retirement,2023-02-01,5,0,0,0,0,0,0,2023-02-01,63,0.0,0.0,0.0,0.0,0.0,0.0
fire_retirement,2023-03-01,3,0,1,1,0,0,0,2023-03-01,91,0.0,33.33333333333333,33.33333333333333,0.0,0.0,0.0
fire_retirement,2023-04-01,1,0,0,0,0,0,0,2023-04-01,122,0.0,0.0,0.0,0.0,0.0,0.0
freelancer,2022-11-01,582,122,11,136,162,48,1,2022-11-01,-29,20.962199312714777,1.8900343642611683,23.367697594501717,27.835051546391753,8.24742268041237,0.1718213058419244
freelancer,2022-11-02,406,47,8,61,114,55,2,2022-11-02,-28,11.576354679802956,1.9704433497536946,15.024630541871922,28.078817733990146,13.546798029556651,0.49261083743842365
freelancer,2022-11-03,334,39,9,50,84,34,1,2022-11-03,-27,11.676646706586826,2.694610778443114,14.97005988023952,25.149700598802394,10.179640718562874,0.29940119760479045
freelancer,2022-11-04,413,70,4,75,130,65,0,2022-11-04,-26,16.94915254237288,0.9685230024213075,18.159806295399516,31.476997578692494,15.738498789346247,0.0
freelancer,2022-11-05,241,39,6,45,68,33,0,2022-11-05,-25,16.182572614107883,2.4896265560165975,18.672199170124482,28.21576763485477,13.692946058091287,0.0
freelancer,2022-11-06,253,34,10,44,77,40,0,2022-11-06,-24,13.438735177865613,3.9525691699604746,17.391304347826086,30.434782608695656,15.810276679841898,0.0
